AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color,Sex,Intact,hasName,Mix,isOneColored
A664672,Roscoe,2013-10-19 17:21:00,Return_to_owner,,Dog,Neutered Male,730,Beagle/American Staffordshire Terrier,White/Tricolor,Male,0,1,0,0
A666563,Jasmine,2014-01-01 09:25:00,Adoption,Foster,Cat,Spayed Female,90,Domestic Medium Hair Mix,Calico,Female,0,1,1,1
A491814,Sadie,2014-06-09 16:57:00,Return_to_owner,,Dog,Spayed Female,2555,Rat Terrier,White/Tan,Female,0,1,1,0
A707774,,2015-07-17 15:49:00,Transfer,Partner,Dog,Intact Female,730,Chihuahua Shorthair Mix,Brown,Female,1,0,1,1
A715114,Isabel,2015-11-07 17:09:00,Adoption,,Cat,Spayed Female,2555,Domestic Shorthair Mix,Torbie,Female,0,1,1,1
A666865,Princess,2013-11-12 18:58:00,Adoption,,Dog,Spayed Female,90,Labrador Retriever Mix,Black/White,Female,0,1,1,0
A676147,Bevo,2014-04-10 11:40:00,Adoption,,Cat,Neutered Male,730,Domestic Shorthair Mix,Orange Tabby/White,Male,0,1,1,0
A715476,Dually,2015-11-05 13:29:00,Return_to_owner,,Dog,Spayed Female,5840,Pit Bull Mix,White/Brown,Female,0,1,1,0
A670752,Elvis,2014-01-17 17:00:00,Transfer,Partner,Dog,Intact Male,730,Pug,Fawn/Black,Male,1,1,1,0
A704119,Martina,2015-06-15 17:16:00,Euthanasia,Suffering,Cat,Intact Female,30,Domestic Shorthair Mix,Orange Tabby,Female,1,1,1,1
A710520,Harley,2015-08-24 13:23:00,Return_to_owner,,Dog,Intact Male,150,Yorkshire Terrier,Red/Black,Male,1,1,1,0
A686187,Raul,2014-08-31 18:39:00,Adoption,,Cat,Spayed Female,60,Domestic Shorthair Mix,Brown Tabby/White,Female,0,1,1,0
A712555,Teddy B,2015-10-04 18:55:00,Adoption,,Dog,Neutered Male,1095,Miniature Poodle/Miniature Schnauzer,White,Male,0,1,0,1
A706579,Fritz,2015-09-07 19:55:00,Adoption,,Cat,Neutered Male,120,Domestic Shorthair Mix,Black,Male,0,1,1,1
A703342,,2015-05-28 16:54:00,Transfer,Partner,Dog,Spayed Female,1460,Pug Mix,Brown/Black,Female,0,0,1,0
A694215,Travis,2015-06-16 15:11:00,Euthanasia,Aggressive,Dog,Intact Male,730,Pit Bull Mix,Chocolate/White,Male,1,1,1,0
A715506,Bud,2015-11-06 11:39:00,Return_to_owner,,Dog,Neutered Male,730,Labrador Retriever Mix,White/Brown,Male,0,1,1,0
A688711,Birdie,2014-09-23 12:28:00,Transfer,Partner,Dog,Intact Female,120,Labrador Retriever/Border Collie,Black/White,Female,1,1,0,0
A684508,Snow,2014-10-16 11:30:00,Transfer,Partner,Dog,Intact Male,180,Catahoula Mix,White/Tan,Male,1,1,1,0
A704927,,2015-06-11 18:05:00,Euthanasia,Medical,Dog,Intact Female,30,Chihuahua Shorthair Mix,Black/Brown,Female,1,0,1,0
A719652,,2016-02-13 17:04:00,Adoption,,Dog,Spayed Female,30,Labrador Retriever Mix,Black/Brown,Female,0,0,1,0
A634956,Rocky,2015-11-06 13:25:00,Return_to_owner,,Dog,Neutered Male,1095,Pit Bull Mix,Fawn,Male,0,1,1,1
A671563,Monty,2014-04-19 11:27:00,Adoption,Foster,Cat,Neutered Male,240,Domestic Shorthair Mix,Brown Tabby,Male,0,1,1,1
A689677,Gustav,2014-10-11 18:58:00,Adoption,,Dog,Neutered Male,60,Labrador Retriever Mix,Tan/White,Male,0,1,1,0
A673687,Marius,2014-03-13 14:29:00,Transfer,Partner,Dog,Neutered Male,1825,Chihuahua Shorthair Mix,Black/Tan,Male,0,1,1,0
A680442,Rocky,2014-06-25 14:58:00,Adoption,,Dog,Neutered Male,365,Chihuahua Shorthair Mix,Tan,Male,0,1,1,1
A713535,Buster,2015-11-21 17:20:00,Adoption,,Cat,Neutered Male,60,Domestic Shorthair Mix,Blue Tabby/White,Male,0,1,1,0
A676456,Smokey,2015-05-17 17:55:00,Adoption,,Dog,Spayed Female,730,American Staffordshire Terrier Mix,Black Brindle/White,Female,0,1,1,0
A684976,,2014-07-31 12:21:00,Euthanasia,Suffering,Cat,Unknown,2190,Domestic Shorthair Mix,Orange Tabby,NaN,NaN,0,1,1
A702762,,2015-05-17 16:02:00,Transfer,Partner,Cat,Unknown,21,Domestic Shorthair Mix,Brown Tabby/White,NaN,NaN,0,1,0
A596672,Spencer,2015-07-15 15:59:00,Return_to_owner,,Cat,Neutered Male,2555,Domestic Longhair Mix,Brown Tabby/White,Male,0,1,1,0
A714343,Charlotte,2015-11-21 18:27:00,Adoption,,Cat,Spayed Female,30,Siamese Mix,Seal Point,Female,0,1,1,1
A672477,Casanova,2014-02-15 13:05:00,Adoption,,Cat,Neutered Male,365,Domestic Longhair Mix,Gray,Male,0,1,1,1
A689986,Phoebe,2014-10-17 17:17:00,Adoption,,Dog,Spayed Female,120,Pit Bull Mix,White/Tan,Female,0,1,1,0
A698555,Leeloo,2015-06-01 18:41:00,Adoption,,Dog,Spayed Female,730,Labrador Retriever/Boxer,Black/White,Female,0,1,0,0
A704096,Booboo,2015-06-03 18:30:00,Return_to_owner,,Dog,Spayed Female,730,Pit Bull Mix,Red,Female,0,1,1,1
A680843,Chico,2014-07-18 13:49:00,Return_to_owner,,Dog,Neutered Male,1825,American Bulldog Mix,Black/White,Male,0,1,1,0
A681511,Snickers,2014-06-23 19:17:00,Adoption,,Dog,Spayed Female,180,Chihuahua Shorthair/Welsh Terrier,Black/Brown,Female,0,1,0,0
A720169,Rita,2016-02-17 00:00:00,Transfer,Partner,Dog,Spayed Female,365,Chihuahua Shorthair Mix,Black/Brown,Female,0,1,1,0
A670859,,2014-01-16 09:53:00,Transfer,SCRP,Cat,Neutered Male,730,Domestic Shorthair Mix,Orange Tabby,Male,0,0,1,1
A671712,Zena Susi,2014-02-03 15:39:00,Transfer,Partner,Dog,Spayed Female,365,Doberman Pinsch Mix,Red/Tan,Female,0,1,1,0
A671133,Chuck,2014-01-19 11:40:00,Return_to_owner,,Dog,Intact Male,365,American Bulldog Mix,White/Brown Brindle,Male,1,1,1,0
A678560,Nelson,2014-05-22 15:57:00,Transfer,Partner,Dog,Neutered Male,730,Queensland Heeler Mix,Tricolor,Male,0,1,1,1
A516660,Marley,2014-01-01 15:32:00,Adoption,,Dog,Spayed Female,2190,Australian Cattle Dog/Parson Russell Terrier,White/Tan,Female,0,1,0,0
A682864,,2014-07-04 10:48:00,Transfer,Partner,Cat,Unknown,7,Domestic Medium Hair Mix,White,NaN,NaN,0,1,1
A664618,Sierra,2013-10-10 17:31:00,Adoption,,Dog,Spayed Female,60,Chihuahua Shorthair Mix,Black/Tan,Female,0,1,1,0
A691374,Max,2014-11-03 16:56:00,Return_to_owner,,Dog,Intact Male,1460,Dalmatian Mix,White/Black,Male,1,1,1,0
A667940,,2013-11-25 18:38:00,Transfer,Partner,Dog,Intact Female,180,Labrador Retriever Mix,Black,Female,1,0,1,1
A707783,,2015-07-18 09:00:00,Transfer,SCRP,Cat,Neutered Male,730,Domestic Shorthair Mix,Brown Tabby/White,Male,0,0,1,0
A715765,Mickey,2015-11-20 14:32:00,Adoption,,Dog,Neutered Male,1095,Chihuahua Shorthair Mix,Tan/Black,Male,0,1,1,0
A713918,,2015-10-16 09:00:00,Transfer,SCRP,Cat,Intact Female,365,Domestic Shorthair Mix,Black/White,Female,1,0,1,0
A706628,Bronx,2015-07-08 12:30:00,Transfer,Partner,Dog,Intact Male,1095,Weimaraner,Blue,Male,1,1,1,1
A679855,Rocky,2014-07-06 13:48:00,Transfer,Partner,Dog,Neutered Male,3650,Australian Cattle Dog/Beagle,Sable,Male,0,1,0,1
A668217,,2013-12-04 18:47:00,Adoption,,Cat,Spayed Female,60,Domestic Shorthair Mix,Blue/White,Female,0,0,1,0
A708063,Gladys,2015-09-26 15:57:00,Adoption,,Cat,Spayed Female,3650,Domestic Shorthair Mix,Brown Tabby,Female,0,1,1,1
A687562,Zelda,2014-09-15 11:14:00,Transfer,Partner,Dog,Intact Female,60,Australian Kelpie Mix,Black,Female,1,1,1,1
A674025,Bruce,2014-03-11 18:32:00,Adoption,,Dog,Neutered Male,60,Scottish Terrier Mix,Brown Brindle/White,Male,0,1,1,0
A682960,Mr. Skippy,2014-07-23 16:36:00,Transfer,Partner,Dog,Intact Male,1095,Rat Terrier Mix,Tricolor,Male,1,1,1,1
A678608,Rango,2014-05-12 14:37:00,Return_to_owner,,Cat,Spayed Female,1095,Domestic Shorthair Mix,Gray/White,Female,0,1,1,0
A711107,,2015-09-03 09:00:00,Transfer,SCRP,Cat,Intact Female,120,Domestic Shorthair Mix,Blue,Female,1,0,1,1
A695891,Cuddles,2015-01-26 13:01:00,Return_to_owner,,Dog,Spayed Female,3285,Cocker Spaniel Mix,White/Buff,Female,0,1,1,0
A588842,Rocky,2014-07-28 08:41:00,Return_to_owner,,Dog,Neutered Male,2190,Chihuahua Shorthair Mix,Black/Brown,Male,0,1,1,0
A664723,,2013-10-08 12:47:00,Euthanasia,Suffering,Cat,Intact Female,2555,Domestic Shorthair Mix,Calico,Female,1,0,1,1
A704634,,2015-06-08 11:10:00,Transfer,Partner,Cat,Unknown,3,Domestic Shorthair Mix,White/Blue,NaN,NaN,0,1,0
A707828,Kyle,2015-07-26 18:51:00,Adoption,,Cat,Neutered Male,60,Domestic Shorthair Mix,Brown Tabby,Male,0,1,1,1
A690532,Mcgregor,2014-12-16 13:23:00,Adoption,,Cat,Neutered Male,90,Domestic Shorthair Mix,Cream Tabby/White,Male,0,1,1,0
A697201,George,2015-02-20 17:20:00,Return_to_owner,,Dog,Intact Male,730,Chihuahua Shorthair Mix,Brown/White,Male,1,1,1,0
A706895,Hugo,2015-07-06 19:32:00,Return_to_owner,,Dog,Neutered Male,1825,German Shepherd Mix,Black/Tan,Male,0,1,1,0
A693562,,2014-12-19 16:00:00,Euthanasia,Behavior,Dog,Neutered Male,730,Pit Bull/Australian Cattle Dog,Red Merle,Male,0,0,0,1
A712451,Buddy,2016-02-14 15:08:00,Adoption,Foster,Cat,Neutered Male,1095,Domestic Shorthair Mix,Brown Tabby,Male,0,1,1,1
A689769,,2014-10-09 13:10:00,Transfer,Partner,Cat,Intact Male,21,Domestic Shorthair Mix,Orange Tabby,Male,1,0,1,1
A710379,Ginny,2015-08-28 13:01:00,Transfer,Partner,Dog,Intact Female,730,Chihuahua Shorthair Mix,Tan/Black,Female,1,1,1,0
A706334,Ace,2015-11-18 16:03:00,Adoption,,Dog,Neutered Male,730,Staffordshire Mix,White/Black,Male,0,1,1,0
A679519,Candy,2014-09-14 19:10:00,Adoption,Foster,Cat,Spayed Female,120,Domestic Shorthair Mix,Torbie/White,Female,0,1,1,0
A669814,River,2013-12-31 15:27:00,Transfer,Partner,Cat,Intact Female,730,Domestic Shorthair Mix,White/Black,Female,1,1,1,0
A706466,,2015-06-29 17:25:00,Transfer,Partner,Cat,Intact Male,14,Domestic Shorthair Mix,Orange Tabby,Male,1,0,1,1
A679790,Blue,2014-05-30 18:47:00,Adoption,,Dog,Neutered Male,365,Miniature Schnauzer Mix,Gray/White,Male,0,1,1,0
A685589,,2014-08-09 15:59:00,Transfer,Partner,Cat,Intact Female,365,Domestic Shorthair Mix,Torbie,Female,1,0,1,1
A710249,Peewee,2015-08-20 17:14:00,Return_to_owner,,Dog,Neutered Male,2555,Chihuahua Shorthair Mix,Brown/White,Male,0,1,1,0
A718581,,2016-01-06 16:37:00,Transfer,Partner,Dog,Intact Male,1095,Chihuahua Shorthair Mix,Brown,Male,1,0,1,1
A676893,Halle,2015-09-30 12:10:00,Transfer,Partner,Dog,Spayed Female,365,Chihuahua Shorthair/Shetland Sheepdog,White,Female,0,1,0,1
A310454,Sammy,2015-10-12 13:25:00,Return_to_owner,,Dog,Neutered Male,4745,Chihuahua Shorthair Mix,Tan/White,Male,0,1,1,0
A692435,,2014-11-24 11:53:00,Transfer,Partner,Dog,Intact Male,365,Chihuahua Shorthair Mix,Chocolate/White,Male,1,0,1,0
A680202,Kio,2014-06-11 11:27:00,Adoption,,Dog,Neutered Male,365,Siberian Husky Mix,Chocolate/Tan,Male,0,1,1,0
A718829,Garbanzo,2016-01-22 11:53:00,Transfer,Partner,Dog,Intact Male,1460,Pug Mix,Brown,Male,1,1,1,1
A670904,Freddy,2014-01-18 17:14:00,Adoption,,Dog,Neutered Male,60,Australian Shepherd/Labrador Retriever,Red/Tan,Male,0,1,0,0
A713688,Coal,2015-10-12 15:08:00,Return_to_owner,,Dog,Neutered Male,1825,Labrador Retriever Mix,Black,Male,0,1,1,1
A683799,Savannah,2014-07-19 16:18:00,Adoption,,Cat,Spayed Female,365,Manx/Domestic Shorthair,Brown Tabby,Female,0,1,0,1
A686830,,2014-08-27 16:27:00,Transfer,Partner,Cat,Intact Male,21,Domestic Shorthair Mix,Black,Male,1,0,1,1
A667065,Miles,2013-11-22 15:08:00,Adoption,,Dog,Neutered Male,300,Dachshund Mix,Black/White,Male,0,1,1,0
A685096,,2014-08-03 09:00:00,Transfer,SCRP,Cat,Unknown,90,Domestic Shorthair Mix,Orange Tabby,NaN,NaN,0,1,1
A688749,,2014-09-23 13:24:00,Transfer,Partner,Cat,Intact Female,21,Domestic Shorthair Mix,Brown Tabby,Female,1,0,1,1
A691375,Ricardo,2014-11-26 16:08:00,Adoption,,Cat,Neutered Male,60,Domestic Shorthair Mix,Black/White,Male,0,1,1,0
A675666,Rolly,2014-04-15 14:40:00,Transfer,Partner,Dog,Neutered Male,2190,Miniature Poodle Mix,Black/White,Male,0,1,1,0
A670747,Trudge,2014-01-14 17:11:00,Return_to_owner,,Dog,Neutered Male,730,Pit Bull Mix,Blue/White,Male,0,1,1,0
A707750,Dill,2015-09-18 08:27:00,Adoption,Foster,Cat,Neutered Male,90,Domestic Shorthair Mix,Brown Tabby/White,Male,0,1,1,0
A667044,Roxy,2013-11-27 13:46:00,Adoption,,Dog,Spayed Female,2190,Golden Retriever Mix,Brown/Tan,Female,0,1,1,0
A682369,Elwood,2014-07-13 12:24:00,Adoption,,Dog,Neutered Male,730,Yorkshire Terrier/Cairn Terrier,Tan/Gray,Male,0,1,0,0
A678413,Kingoflove,2014-05-27 13:32:00,Transfer,Partner,Dog,Neutered Male,730,Dachshund Mix,Brown/White,Male,0,1,1,0
A688011,Cuddles,2014-11-05 15:47:00,Return_to_owner,,Cat,Neutered Male,1095,Domestic Shorthair Mix,Blue Tabby,Male,0,1,1,1
A687658,,2014-09-09 14:28:00,Transfer,Partner,Dog,Intact Male,60,Pit Bull Mix,Black,Male,1,0,1,1
A666924,Elizabeth,2013-11-12 17:13:00,Return_to_owner,,Dog,Spayed Female,2190,Border Collie Mix,White/Black,Female,0,1,1,0
A714377,Daly,2015-12-09 11:05:00,Adoption,Foster,Cat,Spayed Female,60,Domestic Medium Hair Mix,Orange Tabby,Female,0,1,1,1
A703570,,2015-05-27 08:59:00,Euthanasia,Suffering,Dog,Intact Male,730,Dachshund,Tricolor,Male,1,0,1,1
A673351,Lily,2014-02-24 14:25:00,Transfer,Partner,Dog,Spayed Female,180,Belgian Malinois Mix,Tan/Black,Female,0,1,1,0
A665688,Precious,2013-11-10 15:47:00,Adoption,,Dog,Spayed Female,210,Cairn Terrier,Buff,Female,0,1,1,1
A711411,,2015-09-07 14:49:00,Transfer,Partner,Cat,Intact Male,14,Domestic Shorthair Mix,Black,Male,1,0,1,1
A667084,Jelly,2013-12-06 16:12:00,Transfer,Partner,Dog,Spayed Female,180,Pit Bull Mix,White/Tan,Female,0,1,1,0
A663082,Blitz,2013-12-15 17:10:00,Return_to_owner,,Dog,Neutered Male,730,Alaskan Malamute Mix,Black/Gray,Male,0,1,1,0
A700271,Sadie,2015-04-19 15:36:00,Adoption,,Dog,Spayed Female,730,Siberian Husky/Australian Shepherd,White/Brown,Female,0,1,0,0
A700916,,2015-04-21 11:49:00,Transfer,Partner,Cat,Unknown,7,Domestic Shorthair Mix,Torbie/White,NaN,NaN,0,1,0
A677304,,2014-06-06 10:16:00,Adoption,Foster,Cat,Spayed Female,90,Domestic Shorthair Mix,Blue/White,Female,0,0,1,0
A539561,William,2015-07-01 16:33:00,Transfer,Partner,Dog,Neutered Male,3285,Pug,Fawn/Black,Male,0,1,1,0
A675232,Melinda,2014-04-06 18:48:00,Adoption,,Cat,Spayed Female,1460,Domestic Shorthair Mix,Tortie/Blue Cream,Female,0,1,1,0
A686893,,2014-08-31 17:57:00,Adoption,,Cat,Neutered Male,210,Domestic Shorthair Mix,Black,Male,0,0,1,1
A697064,Tommy,2015-02-18 17:24:00,Return_to_owner,,Dog,Neutered Male,1460,Cocker Spaniel,Chocolate/White,Male,0,1,1,0
A559240,Chikita,2014-01-25 12:02:00,Euthanasia,Suffering,Dog,Spayed Female,6935,Miniature Poodle,White,Female,0,1,1,1
A711172,Liza,2015-09-08 15:50:00,Transfer,Partner,Dog,Intact Female,2920,Pointer,White/Black,Female,1,1,1,0
A662549,Natalie,2013-10-27 14:45:00,Transfer,Partner,Cat,Spayed Female,365,Domestic Shorthair Mix,Torbie,Female,0,1,1,1
A668322,,2013-12-03 15:46:00,Transfer,SCRP,Cat,Intact Female,365,Domestic Medium Hair Mix,Brown Tabby/White,Female,1,0,1,0
A715252,,2015-11-09 11:18:00,Adoption,,Dog,Neutered Male,1095,Cairn Terrier Mix,Buff,Male,0,0,1,1
A688008,Tequila,2015-05-01 19:21:00,Adoption,,Dog,Spayed Female,1095,Staffordshire,Fawn/White,Female,0,1,1,0
A473179,Rodeo,2013-12-04 15:48:00,Euthanasia,Aggressive,Dog,Neutered Male,2555,Labrador Retriever Mix,Tan/White,Male,0,1,1,0
A696929,Timber,2015-04-29 17:31:00,Adoption,Foster,Dog,Neutered Male,120,Siberian Husky Mix,Gray/White,Male,0,1,1,0
A710315,,2015-08-21 15:12:00,Transfer,Partner,Cat,Intact Male,21,Domestic Shorthair Mix,Brown Tabby,Male,1,0,1,1
A707404,Olive,2015-08-12 11:22:00,Adoption,,Cat,Intact Female,30,Domestic Shorthair Mix,Brown Tabby/White,Female,1,1,1,0
A713543,,2015-10-09 09:00:00,Transfer,SCRP,Cat,Neutered Male,730,Domestic Medium Hair Mix,Black,Male,0,0,1,1
A676957,Guapo,2014-08-21 14:19:00,Transfer,Partner,Dog,Neutered Male,1095,Alaskan Malamute/Border Collie,Black/Tan,Male,0,1,0,0
A714634,Minnie Mouse,2015-11-22 18:10:00,Transfer,Partner,Dog,Spayed Female,300,Australian Kelpie,Black/White,Female,0,1,1,0
A696823,Sadie,2015-06-21 13:00:00,Died,In Foster,Dog,Intact Female,3650,Labrador Retriever Mix,Yellow/White,Female,1,1,1,0
A658155,Muneco,2014-06-12 18:09:00,Return_to_owner,,Dog,Neutered Male,1095,Chihuahua Shorthair,White/Brown,Male,0,1,1,0
A686670,Luigi,2014-08-30 18:30:00,Adoption,Offsite,Cat,Neutered Male,60,Domestic Shorthair Mix,Black/White,Male,0,1,1,0
A694518,Hailey,2015-01-03 16:56:00,Adoption,,Dog,Spayed Female,365,Beagle/Labrador Retriever,Chocolate/White,Female,0,1,0,0
A683394,Redford,2014-08-11 13:53:00,Euthanasia,Behavior,Dog,Intact Male,365,Pit Bull Mix,White/Brown,Male,1,1,1,0
A705391,,2015-06-28 13:41:00,Adoption,,Dog,Neutered Male,2920,Cocker Spaniel Mix,Black/White,Male,0,0,1,0
A673842,,2014-03-04 14:08:00,Transfer,SCRP,Cat,Unknown,730,Domestic Shorthair Mix,Black,NaN,NaN,0,1,1
A693230,Colt,2014-12-05 12:06:00,Return_to_owner,,Dog,Neutered Male,1095,Australian Shepherd Mix,Blue Merle/Tan,Male,0,1,1,0
A689981,,2014-10-13 19:04:00,Euthanasia,Suffering,Dog,Intact Female,3285,Chihuahua Shorthair Mix,Tan,Female,1,0,1,1
A704900,Azure,2015-06-14 11:43:00,Adoption,,Cat,Intact Male,30,Domestic Shorthair Mix,Blue Tabby/White,Male,1,1,1,0
A705678,Nala,2015-07-08 17:20:00,Adoption,,Cat,Spayed Female,90,Domestic Shorthair Mix,Cream Tabby,Female,0,1,1,1
A660114,Glitter,2013-10-13 15:53:00,Adoption,,Cat,Spayed Female,180,Domestic Shorthair Mix,Black,Female,0,1,1,1
A704220,Hayworth,2015-10-04 16:14:00,Adoption,,Dog,Neutered Male,120,Chihuahua Shorthair Mix,Brown/White,Male,0,1,1,0
A702487,Dolly,2015-05-22 10:09:00,Euthanasia,Suffering,Dog,Spayed Female,1095,Chihuahua Shorthair Mix,Tan,Female,0,1,1,1
A664756,Gucci,2013-10-13 17:17:00,Adoption,,Dog,Spayed Female,1095,Chihuahua Shorthair Mix,White/Tan,Female,0,1,1,0
A676157,Flutterby,2014-04-13 18:18:00,Died,,Cat,Spayed Female,90,Domestic Shorthair Mix,Brown Tabby/White,Female,0,1,1,0
A663913,Maui,2013-12-20 14:53:00,Adoption,,Dog,Spayed Female,150,German Shepherd/Collie Rough,Black/Brown,Female,0,1,0,0
A659194,Norman,2015-01-01 14:40:00,Return_to_owner,,Dog,Neutered Male,2920,Chihuahua Shorthair Mix,Black/Tan,Male,0,1,1,0
A716219,Maggie,2015-11-17 18:31:00,Adoption,,Dog,Spayed Female,365,Australian Shepherd/Labrador Retriever,Chocolate/White,Female,0,1,0,0
A672015,Sofi,2014-04-08 09:53:00,Adoption,Foster,Dog,Spayed Female,90,Pit Bull Mix,Black,Female,0,1,1,1
A663971,Stanley,2014-04-17 14:55:00,Adoption,Foster,Dog,Neutered Male,365,Pit Bull Mix,Black,Male,0,1,1,1
A489503,Dezi,2014-09-21 16:26:00,Euthanasia,Suffering,Cat,Spayed Female,2555,Domestic Shorthair Mix,White/Brown Tabby,Female,0,1,1,0
A695633,Skye,2015-02-27 07:39:00,Adoption,Foster,Dog,Spayed Female,365,Border Collie Mix,Black/White,Female,0,1,1,0
A699767,Bluebonnet,2015-04-02 00:00:00,Transfer,Partner,Dog,Intact Male,30,Shih Tzu Mix,White,Male,1,1,1,1
A686947,,2014-08-29 16:24:00,Transfer,Partner,Dog,Intact Female,30,Pit Bull Mix,Black/White,Female,1,0,1,0
A698393,Avery,2015-05-26 00:00:00,Transfer,Partner,Dog,Spayed Female,365,Chinese Sharpei Mix,Brown,Female,0,1,1,1
A708544,O'Malley,2015-10-12 18:50:00,Transfer,Partner,Dog,Neutered Male,730,Bull Terrier Mix,Fawn/White,Male,0,1,1,0
A719281,Sam,2016-02-03 00:00:00,Transfer,Partner,Cat,Neutered Male,120,Domestic Shorthair Mix,Black,Male,0,1,1,1
A676335,Pantera,2014-04-20 08:57:00,Return_to_owner,,Dog,Spayed Female,2190,Cocker Spaniel Mix,Black,Female,0,1,1,1
A715113,,2015-11-01 09:00:00,Transfer,SCRP,Cat,Intact Male,730,Domestic Shorthair Mix,Brown Tabby,Male,1,0,1,1
A711220,,2015-09-04 12:46:00,Euthanasia,Suffering,Cat,Intact Female,4380,Domestic Longhair Mix,Gray Tabby,Female,1,0,1,1
A693071,,2014-12-02 09:00:00,Transfer,SCRP,Cat,Intact Female,365,Domestic Shorthair Mix,Torbie,Female,1,0,1,1
A720288,Yabba,2016-02-08 18:02:00,Return_to_owner,,Dog,Spayed Female,1095,Pit Bull Mix,White/Brown,Female,0,1,1,0
A671234,Sweetheart,2014-01-22 17:28:00,Adoption,,Cat,Spayed Female,150,Domestic Shorthair Mix,Brown Tabby,Female,0,1,1,1
A711465,Gladys,2015-11-14 15:18:00,Adoption,,Cat,Spayed Female,90,Domestic Shorthair Mix,Brown Tabby/White,Female,0,1,1,0
A680838,Pinky,2014-06-10 18:48:00,Return_to_owner,,Dog,Spayed Female,3285,Chihuahua Shorthair/Dachshund,Blue Merle/Tan,Female,0,1,0,0
A686668,,2014-08-28 18:31:00,Adoption,,Cat,Neutered Male,60,Domestic Shorthair Mix,Blue/White,Male,0,0,1,0
A711518,,2015-09-09 13:56:00,Transfer,Partner,Dog,Intact Female,90,Australian Kelpie Mix,Tan/Tan,Female,1,0,1,0
A678866,Javiersita,2014-12-08 16:00:00,Transfer,Partner,Dog,Spayed Female,2190,Chihuahua Shorthair Mix,Brown,Female,0,1,1,1
A692296,Neo,2014-11-29 15:09:00,Transfer,Partner,Dog,Intact Male,365,Shetland Sheepdog Mix,White/Tan,Male,1,1,1,0
A696252,,2015-02-04 15:00:00,Transfer,Partner,Dog,Intact Female,21,Chihuahua Shorthair,Tan,Female,1,0,1,1
A687550,,2014-09-06 17:33:00,Transfer,Partner,Cat,Intact Male,28,Domestic Shorthair Mix,Blue,Male,1,0,1,1
A684751,,2014-07-28 11:25:00,Euthanasia,Suffering,Cat,Intact Female,730,Domestic Shorthair Mix,Calico,Female,1,0,1,1
A665322,Damon,2013-11-08 12:05:00,Transfer,Partner,Dog,Neutered Male,1095,Labrador Retriever,Chocolate,Male,0,1,1,1
A690150,Benjamin,2014-10-21 13:39:00,Adoption,,Cat,Neutered Male,4015,Siamese Mix,Seal Point,Male,0,1,1,1
A646163,Emmaline,2013-10-10 11:59:00,Transfer,Partner,Dog,Spayed Female,300,German Shepherd/Alaskan Husky,Red,Female,0,1,0,1
A711674,Rusty,2015-09-20 18:32:00,Adoption,,Cat,Neutered Male,240,Domestic Shorthair Mix,Blue/White,Male,0,1,1,0
A686726,,2014-09-01 16:37:00,Transfer,Partner,Dog,Neutered Male,60,Chihuahua Shorthair Mix,Black/White,Male,0,0,1,0
A715356,Sewanee,2015-11-17 15:59:00,Adoption,,Cat,Spayed Female,90,Domestic Shorthair Mix,Orange Tabby/White,Female,0,1,1,0
A686900,,2014-08-29 09:00:00,Transfer,SCRP,Cat,Intact Male,730,Domestic Shorthair Mix,Brown Tabby,Male,1,0,1,1
A694112,Gabby,2014-12-24 16:56:00,Adoption,,Dog,Spayed Female,1825,Sealyham Terr Mix,White/Gray,Female,0,1,1,0
A668132,Santa Girl,2013-12-20 17:11:00,Adoption,Foster,Dog,Spayed Female,30,German Shepherd Mix,Black/Tan,Female,0,1,1,0
A687579,Ajax,2014-09-19 12:05:00,Adoption,,Cat,Neutered Male,365,Domestic Shorthair Mix,Orange Tabby,Male,0,1,1,1
A720012,Claudia,2016-02-07 00:00:00,Transfer,Partner,Dog,Spayed Female,730,Anatol Shepherd Mix,Tan/Black,Female,0,1,1,0
A710539,Alfonso,2015-11-04 18:16:00,Adoption,,Cat,Spayed Female,60,Domestic Shorthair Mix,White/Black,Female,0,1,1,0
A665142,Pascal,2013-10-14 17:02:00,Euthanasia,Suffering,Dog,Neutered Male,4745,Great Pyrenees Mix,White,Male,0,1,1,1
A667998,Ginger,2015-09-10 12:53:00,Adoption,Foster,Dog,Spayed Female,1825,Pit Bull Mix,Brown/White,Female,0,1,1,0
A689173,,2014-09-30 15:49:00,Transfer,Partner,Cat,Intact Male,14,Domestic Shorthair Mix,Orange Tabby,Male,1,0,1,1
A698257,,2015-03-11 17:10:00,Adoption,,Dog,Spayed Female,60,German Shepherd Mix,Sable,Female,0,0,1,1
A670923,Kayna,2014-02-06 14:01:00,Euthanasia,Behavior,Dog,Spayed Female,365,Pit Bull Mix,Brown Brindle,Female,0,1,1,1
A708385,Patti Ann,2015-07-31 14:26:00,Transfer,Partner,Dog,Intact Female,90,Doberman Pinsch Mix,Black/Brown,Female,1,1,1,0
A694985,Bambi,2015-02-09 11:04:00,Transfer,Partner,Dog,Spayed Female,1095,Chihuahua Shorthair Mix,Brown/White,Female,0,1,1,0
A704341,Althea,2015-06-07 19:49:00,Adoption,,Dog,Spayed Female,60,Border Collie Mix,White/Black,Female,0,1,1,0
